CVE-ID,Summary,Provided Nodes,Provided cpe,Inferred cpe,Inferred Product Name,Inferred Nodes,Inferred Nodes Confidence,LLM generated condition string
CVE-2024-1767,"The Blocksy theme for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's blocks in all versions up to, and including, 2.0.26 due to insufficient input sanitization and output escaping on user supplied attributes like 'className' and 'radius'. This makes it possible for authenticated attackers with contributor-level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",[],[],"[[""cpe:2.3:a:blocksy:blocksy_wordpress_theme:*:*:*:*:*:*:*:*""]]",Blocksy WordPress Theme,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:blocksy:blocksy_wordpress_theme:*:*:*:*:*:*:*:*'}]}]",none,version <= 2.0.26
CVE-2024-1320,"The EventPrime – Events Calendar, Bookings and Tickets plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'offline_status' parameter in all versions up to, and including, 3.4.3 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",[],[],"[[""cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*""]]","EventPrime – Events Calendar, Bookings and Tickets","[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*'}]}]",none,version <= 3.4.3
CVE-2024-1125,"The EventPrime – Events Calendar, Bookings and Tickets plugin for WordPress is vulnerable to unauthorized loss of data due to a missing capability check on the calendar_events_delete() function in all versions up to, and including, 3.4.3. This makes it possible for authenticated attackers, with subscriber-level access and above, to delete arbitrary posts.",[],[],"[[""cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*""]]","EventPrime – Events Calendar, Bookings and Tickets","[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*'}]}]",none,version <= 3.4.3 && user_capability >= 'subscriber'
CVE-2024-1124,"The EventPrime – Events Calendar, Bookings and Tickets plugin for WordPress is vulnerable to unauthorized email sending due to a missing capability check on the ep_send_attendees_email() function in all versions up to, and including, 3.4.1. This makes it possible for authenticated attackers, with subscriber-level access and above, to send arbitrary emails with arbitrary content from the site.",[],[],"[[""cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*""]]","EventPrime – Events Calendar, Bookings and Tickets","[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*'}]}]",none,version <= 3.4.1 && authenticated_user_level >= subscriber
CVE-2024-1123,"The EventPrime – Events Calendar, Bookings and Tickets plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the save_frontend_event_submission() function in all versions up to, and including, 3.4.2. This makes it possible for authenticated attackers, with subscriber-level access and above, to overwrite the title and content of arbitrary posts. This can also be exploited by unauthenticated attackers when the allow_submission_by_anonymous_user setting is enabled.",[],[],"[[""cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*""]]","EventPrime – Events Calendar, Bookings and Tickets","[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:eventprime:eventprime:*:*:*:*:*:*:*:*'}]}]",none,(version <= 3.4.2) && (user_role >= 'subscriber')
CVE-2024-25951,A command injection vulnerability exists in local RACADM. A malicious authenticated user could gain control of the underlying operating system.,[],[],"[[""cpe:2.3:a:dell:remote_access_controller_administrator:*:*:*:*:*:*:*:*""]]",local RACADM,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:dell:remote_access_controller_administrator:*:*:*:*:*:*:*:*'}]}]",none,authenticated_user && command_injection
CVE-2023-46427,"An issue was discovered in gpac version 2.3-DEV-rev588-g7edc40fee-master, allows remote attackers to execute arbitrary code, cause a denial of service (DoS), and obtain sensitive information via null pointer deference in gf_dash_setup_period component in media_tools/dash_client.c.",[],[],"[[""cpe:2.3:a:gpac:gpac:*:*:*:*:*:*:*:*""]]",gpac,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '2.3-DEV-rev588-g7edc40fee-master', 'cpe23Uri': 'cpe:2.3:a:gpac:gpac:*:*:*:*:*:*:*:*'}]}]",high,version < 2.3-DEV-rev588-g7edc40fee-master
CVE-2023-46426,"Heap-based Buffer Overflow vulnerability in gpac version 2.3-DEV-rev588-g7edc40fee-master, allows remote attackers to execute arbitrary code and cause a denial of service (DoS) via gf_fwrite component in at utils/os_file.c.",[],[],"[[""cpe:2.3:a:gpac:gpac:*:*:*:*:*:*:*:*""]]",gpac,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '2.3-DEV-rev588-g7edc40fee-master', 'cpe23Uri': 'cpe:2.3:a:gpac:gpac:*:*:*:*:*:*:*:*'}]}]",high,version < 2.3-DEV-rev588-g7edc40fee-master
CVE-2023-50015,"An issue was discovered in Grandstream GXP14XX 1.0.8.9 and GXP16XX 1.0.7.13, allows remote attackers to escalate privileges via incorrect access control using an end-user session-identity token.",[],[],"[[""cpe:2.3:h:grandstream:gxp1628:*:*:*:*:*:*:*"", ""cpe:2.3:h:grandstream:gxp1628:*:*:*:*:*:*:*""]]","Grandstream GXP14XX, Grandstream GXP16XX","[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'cpe23Uri': 'cpe:2.3:h:grandstream:gxp1628:*:*:*:*:*:*:*'}, {'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'cpe23Uri': 'cpe:2.3:h:grandstream:gxp1628:*:*:*:*:*:*:*'}]}]",medium,(version <= 1.0.8.9) || (version <= 1.0.7.13)
CVE-2023-49341,"An issue was discovered in Newland Nquire 1000 Interactive Kiosk version NQ1000-II_G_V1.00.011, allows remote attackers to obtain sensitive information via cleartext credential storage in backup.htm component.",[],[],"[[""cpe:2.3:h:newland:nquire_1000_interactive_kiosk:*:*:*:*:*:*:*:*""]]",Newland Nquire 1000 Interactive Kiosk,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:h:newland:nquire_1000_interactive_kiosk:*:*:*:*:*:*:*:*'}]}]",none,version <= NQ1000-II_G_V1.00.011
CVE-2023-49340,"An issue was discovered in Newland Nquire 1000 Interactive Kiosk version NQ1000-II_G_V1.00.011, allows remote attackers to escalate privileges and bypass authentication via incorrect access control in the web management portal.",[],[],"[[""cpe:2.3:h:newland:nquire_1000_interactive_kiosk:*:*:*:*:*:*:*:*""]]",Newland Nquire 1000 Interactive Kiosk,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': 'NQ1000-II_G_V1.00.011', 'cpe23Uri': 'cpe:2.3:h:newland:nquire_1000_interactive_kiosk:*:*:*:*:*:*:*:*'}]}]",none,version < NQ1000-II_G_V1.00.011
CVE-2024-28184,"WeasyPrint helps web developers to create PDF documents. Since version 61.0, there's a vulnerability which allows attaching content of arbitrary files and URLs to a generated PDF document, even if `url_fetcher` is configured to prevent access to files and URLs. This vulnerability has been patched in version 61.2.
",[],[],"[[""cpe:2.3:a:weasyprint:weasyprint:*:*:*:*:*:*:*:*""]]",WeasyPrint,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '61.2', 'cpe23Uri': 'cpe:2.3:a:weasyprint:weasyprint:*:*:*:*:*:*:*:*'}]}]",none,version < 61.2
CVE-2024-28180,"Package jose aims to provide an implementation of the Javascript Object Signing and Encryption set of standards. An attacker could send a JWE containing compressed data that used large amounts of memory and CPU when decompressed by Decrypt or DecryptMulti. Those functions now return an error if the decompressed data would exceed 250kB or 10x the compressed size (whichever is larger). This vulnerability has been patched in versions 4.0.1, 3.0.3 and 2.6.3.
",[],[],"[[""cpe:2.3:a:jose:jose:*:*:*:*:*:*:*:*""]]",jose,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:jose:jose:*:*:*:*:*:*:*:*'}]}]",none,(version < 4.0.1) || (version < 3.0.3) || (version < 2.6.3)
CVE-2024-28176,"jose is JavaScript module for JSON Object Signing and Encryption, providing support for JSON Web Tokens (JWT), JSON Web Signature (JWS), JSON Web Encryption (JWE), JSON Web Key (JWK), JSON Web Key Set (JWKS), and more. A vulnerability has 
 been identified in the JSON Web Encryption (JWE) decryption interfaces, specifically related to the support for decompressing plaintext after its decryption. Under certain conditions it is possible to have the user's environment consume unreasonable amount of CPU time or memory during JWE Decryption operations. This issue has been patched in versions 2.0.7 and 4.15.5.",[],[],"[[""cpe:2.3:a:jose:jose:*:*:*:*:*:*:*:*""]]",jose,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:jose:jose:*:*:*:*:*:*:*:*'}]}]",none,(version < 2.0.7) || (version < 4.15.5)
CVE-2024-28122," JWX is Go module implementing various JWx (JWA/JWE/JWK/JWS/JWT, otherwise known as JOSE) technologies. This vulnerability allows an attacker with a trusted public key to cause a Denial-of-Service (DoS) condition by crafting a malicious JSON Web Encryption (JWE) token with an exceptionally high compression ratio. This issue has been patched in versions 1.2.29 and 2.0.21.",[],[],"[[""cpe:2.3:a:jwx_project:jwx:*:*:*:*:*:*:*:*""]]",JWX,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '1.2.29', 'cpe23Uri': 'cpe:2.3:a:jwx_project:jwx:*:*:*:*:*:*:*:*'}]}]",none,version < 1.2.29 || version < 2.0.21
CVE-2024-28754,RaspAP (aka raspap-webgui) through 3.0.9 allows remote attackers to cause a persistent denial of service (bricking) via a crafted request.,[],[],"[[""cpe:2.3:a:raspap-webgui_project:raspap-webgui:*:*:*:*:*:*:*:*""]]",RaspAP (aka raspap-webgui),"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:raspap-webgui_project:raspap-webgui:*:*:*:*:*:*:*:*'}]}]",none,version <= 3.0.9
CVE-2024-28753,RaspAP (aka raspap-webgui) through 3.0.9 allows remote attackers to read the /etc/passwd file via a crafted request.,[],[],"[[""cpe:2.3:a:raspap:raspap:*:*:*:*:*:*:*:*""]]",RaspAP,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:raspap:raspap:*:*:*:*:*:*:*:*'}]}]",high,version <= 3.0.9
CVE-2023-32264,"CWE-1385 vulnerability in OpenText Documentum D2 affecting versions16.5.1 to CE 23.2. The vulnerability could allow upload arbitrary code and execute it on the client's computer.


",[],[],"[[""cpe:2.3:a:opentext:documentum_d2:*:*:*:*:*:*:*:*""]]",OpenText Documentum D2,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:opentext:documentum_d2:*:*:*:*:*:*:*:*'}]}]",high,16.5.1 <= version <= 23.2
CVE-2024-2339,"PostgreSQL Anonymizer v1.2 contains a vulnerability  that allows a user who owns a table to elevate to superuser. A user can define a masking function for a column and place malicious code in that function. When a privileged user applies the masking rules using the static masking or the anonymous dump method, the malicious code is executed and can grant escalated privileges to the malicious user. PostgreSQL Anonymizer v1.2 does provide a protection against this risk with the restrict_to_trusted_schemas option, but that protection is incomplete. Users that don't own a table, especially masked users cannot exploit this vulnerability. The problem is resolved in v1.3.",[],[],"[[""cpe:2.3:a:postgresql:postgresql_anonymizer:*:*:*:*:*:*:*:*""]]",PostgreSQL Anonymizer,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '1.3', 'cpe23Uri': 'cpe:2.3:a:postgresql:postgresql_anonymizer:*:*:*:*:*:*:*:*'}]}]",none,< 1.3
CVE-2024-2338,"PostgreSQL Anonymizer v1.2 contains a SQL injection vulnerability that allows a user who owns a table to elevate to superuser when dynamic masking is enabled. PostgreSQL Anonymizer enables users to set security labels on tables to mask specified columns. There is a flaw that allows complex expressions to be provided as a value. This expression is then later used as it to create the masked views leading to SQL Injection. If dynamic masking is enabled, this will lead to privilege escalation to superuser after the label is created. Users that don't own a table, especially masked users cannot exploit this vulnerability. The problem is resolved in v1.3.",[],[],"[[""cpe:2.3:a:postgresql:postgresql_anonymizer:*:*:*:*:*:*:*:*""]]",PostgreSQL Anonymizer,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:postgresql:postgresql_anonymizer:*:*:*:*:*:*:*:*'}]}]",none,(version < 1.3) && (dynamic_masking_enabled == true) && (user_owns_table == true)
CVE-2022-43855,"IBM SPSS Statistics 26.0, 27.0.1, and 28.0 could allow a local user to create multiple files that could exhaust the file handles capacity and cause a denial of service.  IBM X-Force ID:  230235.",[],[],"[[""cpe:2.3:a:ibm:spss_statistics:*:*:*:*:*:*:*:*""]]",IBM SPSS Statistics,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '29.0', 'cpe23Uri': 'cpe:2.3:a:ibm:spss_statistics:*:*:*:*:*:*:*:*'}]}]",high,version < 29.0
CVE-2024-21901,"A SQL injection vulnerability has been reported to affect myQNAPcloud. If exploited, the vulnerability could allow authenticated administrators to inject malicious code via a network.

We have already fixed the vulnerability in the following versions:
myQNAPcloud 1.0.52 ( 2023/11/24 ) and later
QTS 4.5.4.2627 build 20231225 and later
","[{""operator"": ""OR"", ""children"": [], ""cpe_match"": [{""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:o:qnap:qts:4.5.4.2627:-:*:*:*:*:*:*"", ""cpe_name"": []}, {""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:o:qnap:qts:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""4.5.4.2627"", ""cpe_name"": []}, {""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:a:qnap:myqnapcloud:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""1.0.52"", ""cpe_name"": []}]}]","[[""cpe:2.3:o:qnap:qts:4.5.4.2627:-:*:*:*:*:*:*"", ""cpe:2.3:o:qnap:qts:*:*:*:*:*:*:*:*"", ""cpe:2.3:a:qnap:myqnapcloud:*:*:*:*:*:*:*:*""]]","[[""cpe:2.3:a:qnap:myqnapcloud:-:*:*:*:*:*:*:*""]]",myQNAPcloud,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:qnap:myqnapcloud:-:*:*:*:*:*:*:*'}]}]",high,(version < 1.0.52) || (version >= 1.0.52 && version < QTS 4.5.4.2627 build 20231225)
CVE-2024-21900,"An injection vulnerability has been reported to affect several QNAP operating system versions. If exploited, the vulnerability could allow authenticated users to execute commands via a network.

We have already fixed the vulnerability in the following versions:
QTS 5.1.3.2578 build 20231110 and later
QuTS hero h5.1.3.2578 build 20231110 and later
QuTScloud c5.1.5.2651 and later
","[{""operator"": ""OR"", ""children"": [], ""cpe_match"": [{""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:o:qnap:qts:5.1.3.2578:-:*:*:*:*:*:*"", ""cpe_name"": []}, {""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:o:qnap:quts_hero:h5.1.3.2578:-:*:*:*:*:*:*"", ""cpe_name"": []}, {""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:o:qnap:qts:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""5.1.3.2578"", ""cpe_name"": []}, {""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:o:qnap:quts_hero:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""h5.1.3.2578"", ""cpe_name"": []}, {""vulnerable"": true, ""cpe23Uri"": ""cpe:2.3:o:qnap:qutscloud:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""c5.1.5.2651"", ""cpe_name"": []}]}]","[[""cpe:2.3:o:qnap:qts:5.1.3.2578:-:*:*:*:*:*:*"", ""cpe:2.3:o:qnap:quts_hero:h5.1.3.2578:-:*:*:*:*:*:*"", ""cpe:2.3:o:qnap:qts:*:*:*:*:*:*:*:*"", ""cpe:2.3:o:qnap:quts_hero:*:*:*:*:*:*:*:*"", ""cpe:2.3:o:qnap:qutscloud:*:*:*:*:*:*:*:*""]]","[[""cpe:2.3:o:qnap:qnap_operating_system:*:*:*:*:*:*:*:*""]]",QNAP operating system,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:o:qnap:qnap_operating_system:*:*:*:*:*:*:*:*'}]}]",none,(version < 5.1.3.2578 && build < 20231110) || (version < 5.1.5.2651)
